District,Year,Zn_%,Fe_%,Cu_%,Mn_%,B_%,S_%,Projected_Price_INR_per_Acre
Kanniyakumari,2024,80.52,92.82,97.01,87.85,27.63,77.25,2435302.8
Kanniyakumari,2023,80.52,92.82,97.01,87.85,27.63,77.25,2300008.2
Kanniyakumari,2022,80.52,92.82,97.01,87.85,27.63,77.25,2164713.6
Kanniyakumari,2021,80.52,92.82,97.01,87.85,27.63,77.25,2029419
Kanniyakumari,2025,80.52,92.82,97.01,87.85,27.63,77.25,2789580.95
Kanniyakumari,2024,80.52,92.82,97.01,87.85,27.63,77.25,2642760.9
Kanniyakumari,2023,80.52,92.82,97.01,87.85,27.63,77.25,2495940.85
Kanniyakumari,2022,80.52,92.82,97.01,87.85,27.63,77.25,2349120.8
Kanniyakumari,2021,80.52,92.82,97.01,87.85,27.63,77.25,2202300.75
Karur,2025,87.22,22.25,99.88,81.82,87.28,31.53,2142992.9
Karur,2024,87.22,22.25,99.88,81.82,87.28,31.53,2030203.8
Karur,2023,87.22,22.25,99.88,81.82,87.28,31.53,1917414.7
Karur,2022,87.22,22.25,99.88,81.82,87.28,31.53,1804625.6
Karur,2021,87.22,22.25,99.88,81.82,87.28,31.53,1691836.5
Karur,2025,87.22,22.25,99.88,81.82,87.28,31.53,2350492.85
Karur,2024,87.22,22.25,99.88,81.82,87.28,31.53,2226782.7
Karur,2023,87.22,22.25,99.88,81.82,87.28,31.53,2103072.55
Karur,2022,87.22,22.25,99.88,81.82,87.28,31.53,1979362.4
Karur,2021,87.22,22.25,99.88,81.82,87.28,31.53,1855652.25
Karur,2025,87.22,22.25,99.88,81.82,87.28,31.53,2471267.3
Karur,2024,87.22,22.25,99.88,81.82,87.28,31.53,2341200.6
Karur,2023,87.22,22.25,99.88,81.82,87.28,31.53,2211133.9
Karur,2022,87.22,22.25,99.88,81.82,87.28,31.53,2081067.2
Karur,2021,87.22,22.25,99.88,81.82,87.28,31.53,1951000.5
Karur,2025,87.22,22.25,99.88,81.82,87.28,31.53,2404796.75
Karur,2024,87.22,22.25,99.88,81.82,87.28,31.53,2278228.5
Karur,2023,87.22,22.25,99.88,81.82,87.28,31.53,2151660.25
Karur,2022,87.22,22.25,99.88,81.82,87.28,31.53,2025092
Karur,2021,87.22,22.25,99.88,81.82,87.28,31.53,1898523.75
Karur,2025,87.22,22.25,99.88,81.82,87.28,31.53,2567364.55
Karur,2024,87.22,22.25,99.88,81.82,87.28,31.53,2432240.1
Karur,2023,87.22,22.25,99.88,81.82,87.28,31.53,2297115.65
Karur,2022,87.22,22.25,99.88,81.82,87.28,31.53,2161991.2
Karur,2021,87.22,22.25,99.88,81.82,87.28,31.53,2026866.75
Krishnagiri,2025,98.43,98.24,99.72,98.89,87.35,96.14,1455534.9
Krishnagiri,2024,98.43,98.24,99.72,98.89,87.35,96.14,1378927.8
Krishnagiri,2023,98.43,98.24,99.72,98.89,87.35,96.14,1302320.7
Krishnagiri,2022,98.43,98.24,99.72,98.89,87.35,96.14,1225713.6
Krishnagiri,2021,98.43,98.24,99.72,98.89,87.35,96.14,1149106.5
Krishnagiri,2025,98.43,98.24,99.72,98.89,87.35,96.14,1519224.8
Krishnagiri,2024,98.43,98.24,99.72,98.89,87.35,96.14,1439265.6
Krishnagiri,2023,98.43,98.24,99.72,98.89,87.35,96.14,1359306.4
Krishnagiri,2022,98.43,98.24,99.72,98.89,87.35,96.14,1279347.2
Krishnagiri,2021,98.43,98.24,99.72,98.89,87.35,96.14,1199388
Krishnagiri,2025,98.43,98.24,99.72,98.89,87.35,96.14,1681752.7
Krishnagiri,2024,98.43,98.24,99.72,98.89,87.35,96.14,1593239.4
Krishnagiri,2023,98.43,98.24,99.72,98.89,87.35,96.14,1504726.1
Krishnagiri,2022,98.43,98.24,99.72,98.89,87.35,96.14,1416212.8
Krishnagiri,2021,98.43,98.24,99.72,98.89,87.35,96.14,1327699.5
Krishnagiri,2025,98.43,98.24,99.72,98.89,87.35,96.14,1610630
Krishnagiri,2024,98.43,98.24,99.72,98.89,87.35,96.14,1525860
Krishnagiri,2023,98.43,98.24,99.72,98.89,87.35,96.14,1441090
Krishnagiri,2022,98.43,98.24,99.72,98.89,87.35,96.14,1356320
Krishnagiri,2021,98.43,98.24,99.72,98.89,87.35,96.14,1271550
Krishnagiri,2025,98.43,98.24,99.72,98.89,87.35,96.14,1769070.05
Krishnagiri,2024,98.43,98.24,99.72,98.89,87.35,96.14,1675961.1
Krishnagiri,2023,98.43,98.24,99.72,98.89,87.35,96.14,1582852.15
Krishnagiri,2022,98.43,98.24,99.72,98.89,87.35,96.14,1489743.2
Krishnagiri,2021,98.43,98.24,99.72,98.89,87.35,96.14,1396634.25
Madurai,2025,68.45,70.98,97.89,81.01,19.57,79.74,1530742.6
Madurai,2024,68.45,70.98,97.89,81.01,19.57,79.74,1450177.2
Madurai,2023,68.45,70.98,97.89,81.01,19.57,79.74,1369611.8
Madurai,2022,68.45,70.98,97.89,81.01,19.57,79.74,1289046.4
Madurai,2021,68.45,70.98,97.89,81.01,19.57,79.74,1208481
Madurai,2025,68.45,70.98,97.89,81.01,19.57,79.74,1595832.8
Madurai,2024,68.45,70.98,97.89,81.01,19.57,79.74,1511841.6
Madurai,2023,68.45,70.98,97.89,81.01,19.57,79.74,1427850.4
Madurai,2022,68.45,70.98,97.89,81.01,19.57,79.74,1343859.2
Madurai,2021,68.45,70.98,97.89,81.01,19.57,79.74,1259868
Madurai,2025,68.45,70.98,97.89,81.01,19.57,79.74,1764113.9
Madurai,2024,68.45,70.98,97.89,81.01,19.57,79.74,1671265.8
Madurai,2023,68.45,70.98,97.89,81.01,19.57,79.74,1578417.7
Madurai,2022,68.45,70.98,97.89,81.01,19.57,79.74,1485569.6
Madurai,2021,68.45,70.98,97.89,81.01,19.57,79.74,1392721.5
Madurai,2025,68.45,70.98,97.89,81.01,19.57,79.74,1745682.95
Madurai,2024,68.45,70.98,97.89,81.01,19.57,79.74,1653804.9
Madurai,2023,68.45,70.98,97.89,81.01,19.57,79.74,1561926.85
Madurai,2022,68.45,70.98,97.89,81.01,19.57,79.74,1470048.8
Madurai,2021,68.45,70.98,97.89,81.01,19.57,79.74,1378170.75
Madurai,2025,68.45,70.98,97.89,81.01,19.57,79.74,2089219.1
Madurai,2024,68.45,70.98,97.89,81.01,19.57,79.74,1979260.2
Madurai,2023,68.45,70.98,97.89,81.01,19.57,79.74,1869301.3
Madurai,2022,68.45,70.98,97.89,81.01,19.57,79.74,1759342.4
Madurai,2021,68.45,70.98,97.89,81.01,19.57,79.74,1649383.5
Nagapattinam,2025,70.48,95.76,89.95,62.3,48.31,89.76,1617652.4
Nagapattinam,2024,70.48,95.76,89.95,62.3,48.31,89.76,1532512.8
Nagapattinam,2023,70.48,95.76,89.95,62.3,48.31,89.76,1447373.2
Nagapattinam,2022,70.48,95.76,89.95,62.3,48.31,89.76,1362233.6
Nagapattinam,2021,70.48,95.76,89.95,62.3,48.31,89.76,1277094
Nagapattinam,2025,70.48,95.76,89.95,62.3,48.31,89.76,1746422.05
Nagapattinam,2024,70.48,95.76,89.95,62.3,48.31,89.76,1654505.1
Nagapattinam,2023,70.48,95.76,89.95,62.3,48.31,89.76,1562588.15
Nagapattinam,2022,70.48,95.76,89.95,62.3,48.31,89.76,1470671.2
Nagapattinam,2021,70.48,95.76,89.95,62.3,48.31,89.76,1378754.25
Nagapattinam,2025,70.48,95.76,89.95,62.3,48.31,89.76,1782948.6
Nagapattinam,2024,70.48,95.76,89.95,62.3,48.31,89.76,1689109.2
Nagapattinam,2023,70.48,95.76,89.95,62.3,48.31,89.76,1595269.8
Nagapattinam,2022,70.48,95.76,89.95,62.3,48.31,89.76,1501430.4
Nagapattinam,2021,70.48,95.76,89.95,62.3,48.31,89.76,1407591
Nagapattinam,2025,70.48,95.76,89.95,62.3,48.31,89.76,1887057.2
Nagapattinam,2024,70.48,95.76,89.95,62.3,48.31,89.76,1787738.4
Nagapattinam,2023,70.48,95.76,89.95,62.3,48.31,89.76,1688419.6
Nagapattinam,2022,70.48,95.76,89.95,62.3,48.31,89.76,1589100.8
Nagapattinam,2021,70.48,95.76,89.95,62.3,48.31,89.76,1489782
Nagapattinam,2025,70.48,95.76,89.95,62.3,48.31,89.76,2157610.55
Nagapattinam,2024,70.48,95.76,89.95,62.3,48.31,89.76,2044052.1
Nagapattinam,2023,70.48,95.76,89.95,62.3,48.31,89.76,1930493.65
Nagapattinam,2022,70.48,95.76,89.95,62.3,48.31,89.76,1816935.2
Nagapattinam,2021,70.48,95.76,89.95,62.3,48.31,89.76,1703376.75
Namakkal,2025,46.2,49.77,92.6,67.69,5.7,55.22,1751663.2
Namakkal,2024,46.2,49.77,92.6,67.69,5.7,55.22,1659470.4
Namakkal,2023,46.2,49.77,92.6,67.69,5.7,55.22,1567277.6
Namakkal,2022,46.2,49.77,92.6,67.69,5.7,55.22,1475084.8
Namakkal,2021,46.2,49.77,92.6,67.69,5.7,55.22,1382892
Namakkal,2025,46.2,49.77,92.6,67.69,5.7,55.22,1777728.35
Namakkal,2024,46.2,49.77,92.6,67.69,5.7,55.22,1684163.7
Namakkal,2023,46.2,49.77,92.6,67.69,5.7,55.22,1590599.05
Namakkal,2022,46.2,49.77,92.6,67.69,5.7,55.22,1497034.4
Namakkal,2021,46.2,49.77,92.6,67.69,5.7,55.22,1403469.75
Namakkal,2025,46.2,49.77,92.6,67.69,5.7,55.22,1856187.9
Namakkal,2024,46.2,49.77,92.6,67.69,5.7,55.22,1758493.8
Namakkal,2023,46.2,49.77,92.6,67.69,5.7,55.22,1660799.7
Namakkal,2022,46.2,49.77,92.6,67.69,5.7,55.22,1563105.6
Namakkal,2021,46.2,49.77,92.6,67.69,5.7,55.22,1465411.5
Namakkal,2025,46.2,49.77,92.6,67.69,5.7,55.22,2084794
Namakkal,2024,46.2,49.77,92.6,67.69,5.7,55.22,1975068
Namakkal,2023,46.2,49.77,92.6,67.69,5.7,55.22,1865342
Namakkal,2022,46.2,49.77,92.6,67.69,5.7,55.22,1755616
Namakkal,2021,46.2,49.77,92.6,67.69,5.7,55.22,1645890
Namakkal,2025,46.2,49.77,92.6,67.69,5.7,55.22,2063144.45
Namakkal,2024,46.2,49.77,92.6,67.69,5.7,55.22,1954557.9
Namakkal,2023,46.2,49.77,92.6,67.69,5.7,55.22,1845971.35
Namakkal,2022,46.2,49.77,92.6,67.69,5.7,55.22,1737384.8
Namakkal,2021,46.2,49.77,92.6,67.69,5.7,55.22,1628798.25
Perambalur,2025,42,2.51,99.1,69.55,6.54,13.99,1845515.6
Perambalur,2024,42,2.51,99.1,69.55,6.54,13.99,1748383.2
Perambalur,2023,42,2.51,99.1,69.55,6.54,13.99,1651250.8
Perambalur,2022,42,2.51,99.1,69.55,6.54,13.99,1554118.4
Perambalur,2021,42,2.51,99.1,69.55,6.54,13.99,1456986
Perambalur,2025,42,2.51,99.1,69.55,6.54,13.99,1955318.5
Perambalur,2024,42,2.51,99.1,69.55,6.54,13.99,1852407
Perambalur,2023,42,2.51,99.1,69.55,6.54,13.99,1749495.5
Perambalur,2022,42,2.51,99.1,69.55,6.54,13.99,1646584
Perambalur,2021,42,2.51,99.1,69.55,6.54,13.99,1543672.5
Perambalur,2025,42,2.51,99.1,69.55,6.54,13.99,1996191.3
Perambalur,2024,42,2.51,99.1,69.55,6.54,13.99,1891128.6
Perambalur,2023,42,2.51,99.1,69.55,6.54,13.99,1786065.9
Perambalur,2022,42,2.51,99.1,69.55,6.54,13.99,1681003.2
Perambalur,2021,42,2.51,99.1,69.55,6.54,13.99,1575940.5
Perambalur,2025,42,2.51,99.1,69.55,6.54,13.99,2190443.5
Perambalur,2024,42,2.51,99.1,69.55,6.54,13.99,2075157
Perambalur,2023,42,2.51,99.1,69.55,6.54,13.99,1959870.5
Perambalur,2022,42,2.51,99.1,69.55,6.54,13.99,1844584
Perambalur,2021,42,2.51,99.1,69.55,6.54,13.99,1729297.5
Perambalur,2025,42,2.51,99.1,69.55,6.54,13.99,2370759.2
Perambalur,2024,42,2.51,99.1,69.55,6.54,13.99,2245982.4
Perambalur,2023,42,2.51,99.1,69.55,6.54,13.99,2121205.6
Perambalur,2022,42,2.51,99.1,69.55,6.54,13.99,1996428.8
Perambalur,2021,42,2.51,99.1,69.55,6.54,13.99,1871652
Pudukkottai,2025,58.83,59.57,95.71,96.52,65.88,60.43,1925342.2
Pudukkottai,2024,58.83,59.57,95.71,96.52,65.88,60.43,1824008.4
Pudukkottai,2023,58.83,59.57,95.71,96.52,65.88,60.43,1722674.6
Pudukkottai,2022,58.83,59.57,95.71,96.52,65.88,60.43,1621340.8
Pudukkottai,2021,58.83,59.57,95.71,96.52,65.88,60.43,1520007
Pudukkottai,2025,58.83,59.57,95.71,96.52,65.88,60.43,2077536.95
Pudukkottai,2024,58.83,59.57,95.71,96.52,65.88,60.43,1968192.9
Pudukkottai,2023,58.83,59.57,95.71,96.52,65.88,60.43,1858848.85
Pudukkottai,2022,58.83,59.57,95.71,96.52,65.88,60.43,1749504.8
Pudukkottai,2021,58.83,59.57,95.71,96.52,65.88,60.43,1640160.75
Pudukkottai,2025,58.83,59.57,95.71,96.52,65.88,60.43,2106845.4
Pudukkottai,2024,58.83,59.57,95.71,96.52,65.88,60.43,1995958.8
Pudukkottai,2023,58.83,59.57,95.71,96.52,65.88,60.43,1885072.2
Pudukkottai,2022,58.83,59.57,95.71,96.52,65.88,60.43,1774185.6
Pudukkottai,2021,58.83,59.57,95.71,96.52,65.88,60.43,1663299
Pudukkottai,2025,58.83,59.57,95.71,96.52,65.88,60.43,2335456.25
Pudukkottai,2024,58.83,59.57,95.71,96.52,65.88,60.43,2212537.5
Pudukkottai,2023,58.83,59.57,95.71,96.52,65.88,60.43,2089618.75
Pudukkottai,2022,58.83,59.57,95.71,96.52,65.88,60.43,1966700
Pudukkottai,2021,58.83,59.57,95.71,96.52,65.88,60.43,1843781.25
Pudukkottai,2025,58.83,59.57,95.71,96.52,65.88,60.43,2491803.45
Pudukkottai,2024,58.83,59.57,95.71,96.52,65.88,60.43,2360655.9
Pudukkottai,2023,58.83,59.57,95.71,96.52,65.88,60.43,2229508.35
Pudukkottai,2022,58.83,59.57,95.71,96.52,65.88,60.43,2098360.8
Pudukkottai,2021,58.83,59.57,95.71,96.52,65.88,60.43,1967213.25
Ramanathapuram,2025,28.48,76.54,94.35,90.41,14.38,89.09,1993293.8
Ramanathapuram,2024,28.48,76.54,94.35,90.41,14.38,89.09,1888383.6
Ramanathapuram,2023,28.48,76.54,94.35,90.41,14.38,89.09,1783473.4
Ramanathapuram,2022,28.48,76.54,94.35,90.41,14.38,89.09,1678563.2
Ramanathapuram,2021,28.48,76.54,94.35,90.41,14.38,89.09,1573653
Ramanathapuram,2025,28.48,76.54,94.35,90.41,14.38,89.09,2059391.95
Ramanathapuram,2024,28.48,76.54,94.35,90.41,14.38,89.09,1951002.9
Ramanathapuram,2023,28.48,76.54,94.35,90.41,14.38,89.09,1842613.85
Ramanathapuram,2022,28.48,76.54,94.35,90.41,14.38,89.09,1734224.8
Ramanathapuram,2021,28.48,76.54,94.35,90.41,14.38,89.09,1625835.75
Ramanathapuram,2025,28.48,76.54,94.35,90.41,14.38,89.09,2265773.75
Ramanathapuram,2024,28.48,76.54,94.35,90.41,14.38,89.09,2146522.5
Ramanathapuram,2023,28.48,76.54,94.35,90.41,14.38,89.09,2027271.25
Ramanathapuram,2022,28.48,76.54,94.35,90.41,14.38,89.09,1908020
Ramanathapuram,2021,28.48,76.54,94.35,90.41,14.38,89.09,1788768.75
Ramanathapuram,2025,28.48,76.54,94.35,90.41,14.38,89.09,2489954.75
Ramanathapuram,2024,28.48,76.54,94.35,90.41,14.38,89.09,2358904.5
Ramanathapuram,2023,28.48,76.54,94.35,90.41,14.38,89.09,2227854.25
Ramanathapuram,2022,28.48,76.54,94.35,90.41,14.38,89.09,2096804
Ramanathapuram,2021,28.48,76.54,94.35,90.41,14.38,89.09,1965753.75
Ramanathapuram,2025,28.48,76.54,94.35,90.41,14.38,89.09,2419331.75
Ramanathapuram,2024,28.48,76.54,94.35,90.41,14.38,89.09,2291998.5
Ramanathapuram,2023,28.48,76.54,94.35,90.41,14.38,89.09,2164665.25
Ramanathapuram,2022,28.48,76.54,94.35,90.41,14.38,89.09,2037332
Ramanathapuram,2021,28.48,76.54,94.35,90.41,14.38,89.09,1909998.75
Salem,2025,81.74,97.86,99.69,94.17,65.56,58.75,2070559.2
Salem,2024,81.74,97.86,99.69,94.17,65.56,58.75,1961582.4
Salem,2023,81.74,97.86,99.69,94.17,65.56,58.75,1852605.6
Salem,2022,81.74,97.86,99.69,94.17,65.56,58.75,1743628.8
Salem,2021,81.74,97.86,99.69,94.17,65.56,58.75,1634652
Salem,2025,81.74,97.86,99.69,94.17,65.56,58.75,2258017
Salem,2024,81.74,97.86,99.69,94.17,65.56,58.75,2139174
Salem,2023,81.74,97.86,99.69,94.17,65.56,58.75,2020331
Salem,2022,81.74,97.86,99.69,94.17,65.56,58.75,1901488
Salem,2021,81.74,97.86,99.69,94.17,65.56,58.75,1782645
Salem,2025,81.74,97.86,99.69,94.17,65.56,58.75,2228111
Salem,2024,81.74,97.86,99.69,94.17,65.56,58.75,2110842
Salem,2023,81.74,97.86,99.69,94.17,65.56,58.75,1993573
Salem,2022,81.74,97.86,99.69,94.17,65.56,58.75,1876304
Salem,2021,81.74,97.86,99.69,94.17,65.56,58.75,1759035
Salem,2025,81.74,97.86,99.69,94.17,65.56,58.75,2494481.5
Salem,2024,81.74,97.86,99.69,94.17,65.56,58.75,2363193
Salem,2023,81.74,97.86,99.69,94.17,65.56,58.75,2231904.5
Salem,2022,81.74,97.86,99.69,94.17,65.56,58.75,2100616
Salem,2021,81.74,97.86,99.69,94.17,65.56,58.75,1969327.5
Salem,2025,81.74,97.86,99.69,94.17,65.56,58.75,2450650.4
Salem,2024,81.74,97.86,99.69,94.17,65.56,58.75,2321668.8
Salem,2023,81.74,97.86,99.69,94.17,65.56,58.75,2192687.2
Salem,2022,81.74,97.86,99.69,94.17,65.56,58.75,2063705.6
Salem,2021,81.74,97.86,99.69,94.17,65.56,58.75,1934724
Sivaganga,2025,32.34,72.55,68.22,91.59,33.65,56.24,2155192.8
Sivaganga,2024,32.34,72.55,68.22,91.59,33.65,56.24,2041761.6
Sivaganga,2023,32.34,72.55,68.22,91.59,33.65,56.24,1928330.4
Sivaganga,2022,32.34,72.55,68.22,91.59,33.65,56.24,1814899.2
Sivaganga,2021,32.34,72.55,68.22,91.59,33.65,56.24,1701468
Sivaganga,2025,32.34,72.55,68.22,91.59,33.65,56.24,2349655.9
Sivaganga,2024,32.34,72.55,68.22,91.59,33.65,56.24,2225989.8
Sivaganga,2023,32.34,72.55,68.22,91.59,33.65,56.24,2102323.7
Sivaganga,2022,32.34,72.55,68.22,91.59,33.65,56.24,1978657.6
Sivaganga,2021,32.34,72.55,68.22,91.59,33.65,56.24,1854991.5
Sivaganga,2025,32.34,72.55,68.22,91.59,33.65,56.24,2532258.25
Sivaganga,2024,32.34,72.55,68.22,91.59,33.65,56.24,2398981.5
Sivaganga,2023,32.34,72.55,68.22,91.59,33.65,56.24,2265704.75
Sivaganga,2022,32.34,72.55,68.22,91.59,33.65,56.24,2132428
Sivaganga,2021,32.34,72.55,68.22,91.59,33.65,56.24,1999151.25
Sivaganga,2025,32.34,72.55,68.22,91.59,33.65,56.24,2541943.5
Sivaganga,2024,32.34,72.55,68.22,91.59,33.65,56.24,2408157
Sivaganga,2023,32.34,72.55,68.22,91.59,33.65,56.24,2274370.5
Sivaganga,2022,32.34,72.55,68.22,91.59,33.65,56.24,2140584
Sivaganga,2021,32.34,72.55,68.22,91.59,33.65,56.24,2006797.5
Sivaganga,2025,32.34,72.55,68.22,91.59,33.65,56.24,2672739.5
Sivaganga,2024,32.34,72.55,68.22,91.59,33.65,56.24,2532069
Sivaganga,2023,32.34,72.55,68.22,91.59,33.65,56.24,2391398.5
Sivaganga,2022,32.34,72.55,68.22,91.59,33.65,56.24,2250728
Sivaganga,2021,32.34,72.55,68.22,91.59,33.65,56.24,2110057.5
Thanjavur,2025,98.9,93,99.9,86.9,99.74,38.51,1424679.85
Thanjavur,2024,98.9,93,99.9,86.9,99.74,38.51,1349696.7
Thanjavur,2023,98.9,93,99.9,86.9,99.74,38.51,1274713.55
Thanjavur,2022,98.9,93,99.9,86.9,99.74,38.51,1199730.4
Thanjavur,2021,98.9,93,99.9,86.9,99.74,38.51,1124747.25
Thanjavur,2025,98.9,93,99.9,86.9,99.74,38.51,1504181.55
Thanjavur,2024,98.9,93,99.9,86.9,99.74,38.51,1425014.1
Thanjavur,2023,98.9,93,99.9,86.9,99.74,38.51,1345846.65
Thanjavur,2022,98.9,93,99.9,86.9,99.74,38.51,1266679.2
Thanjavur,2021,98.9,93,99.9,86.9,99.74,38.51,1187511.75
Thanjavur,2025,98.9,93,99.9,86.9,99.74,38.51,1659207.3
Thanjavur,2024,98.9,93,99.9,86.9,99.74,38.51,1571880.6
Thanjavur,2023,98.9,93,99.9,86.9,99.74,38.51,1484553.9
Thanjavur,2022,98.9,93,99.9,86.9,99.74,38.51,1397227.2
Thanjavur,2021,98.9,93,99.9,86.9,99.74,38.51,1309900.5
Thanjavur,2025,98.9,93,99.9,86.9,99.74,38.51,1681873.35
Thanjavur,2024,98.9,93,99.9,86.9,99.74,38.51,1593353.7
Thanjavur,2023,98.9,93,99.9,86.9,99.74,38.51,1504834.05
Thanjavur,2022,98.9,93,99.9,86.9,99.74,38.51,1416314.4
Thanjavur,2021,98.9,93,99.9,86.9,99.74,38.51,1327794.75
Thanjavur,2025,98.9,93,99.9,86.9,99.74,38.51,1883976.35
Thanjavur,2024,98.9,93,99.9,86.9,99.74,38.51,1784819.7
Thanjavur,2023,98.9,93,99.9,86.9,99.74,38.51,1685663.05
Thanjavur,2022,98.9,93,99.9,86.9,99.74,38.51,1586506.4
Thanjavur,2021,98.9,93,99.9,86.9,99.74,38.51,1487349.75
The Nilgiris,2025,62.4,67.38,90.73,65.23,34.91,44.96,1520340.1
The Nilgiris,2024,62.4,67.38,90.73,65.23,34.91,44.96,1440322.2
The Nilgiris,2023,62.4,67.38,90.73,65.23,34.91,44.96,1360304.3
The Nilgiris,2022,62.4,67.38,90.73,65.23,34.91,44.96,1280286.4
The Nilgiris,2021,62.4,67.38,90.73,65.23,34.91,44.96,1200268.5
The Nilgiris,2025,62.4,67.38,90.73,65.23,34.91,44.96,1663716.95
The Nilgiris,2024,62.4,67.38,90.73,65.23,34.91,44.96,1576152.9
The Nilgiris,2023,62.4,67.38,90.73,65.23,34.91,44.96,1488588.85
The Nilgiris,2022,62.4,67.38,90.73,65.23,34.91,44.96,1401024.8
The Nilgiris,2021,62.4,67.38,90.73,65.23,34.91,44.96,1313460.75
The Nilgiris,2025,62.4,67.38,90.73,65.23,34.91,44.96,1688577.5
The Nilgiris,2024,62.4,67.38,90.73,65.23,34.91,44.96,1599705
The Nilgiris,2023,62.4,67.38,90.73,65.23,34.91,44.96,1510832.5
The Nilgiris,2022,62.4,67.38,90.73,65.23,34.91,44.96,1421960
The Nilgiris,2021,62.4,67.38,90.73,65.23,34.91,44.96,1333087.5
The Nilgiris,2025,62.4,67.38,90.73,65.23,34.91,44.96,1923557.15
The Nilgiris,2024,62.4,67.38,90.73,65.23,34.91,44.96,1822317.3
The Nilgiris,2023,62.4,67.38,90.73,65.23,34.91,44.96,1721077.45
The Nilgiris,2022,62.4,67.38,90.73,65.23,34.91,44.96,1619837.6
The Nilgiris,2021,62.4,67.38,90.73,65.23,34.91,44.96,1518597.75
The Nilgiris,2025,62.4,67.38,90.73,65.23,34.91,44.96,1938830.3
The Nilgiris,2024,62.4,67.38,90.73,65.23,34.91,44.96,1836786.6
The Nilgiris,2023,62.4,67.38,90.73,65.23,34.91,44.96,1734742.9
The Nilgiris,2022,62.4,67.38,90.73,65.23,34.91,44.96,1632699.2
The Nilgiris,2021,62.4,67.38,90.73,65.23,34.91,44.96,1530655.5
Theni,2025,33.96,28.28,97.02,49.28,78.35,63.16,1630783.3
Theni,2024,33.96,28.28,97.02,49.28,78.35,63.16,1544952.6
Theni,2023,33.96,28.28,97.02,49.28,78.35,63.16,1459121.9
Theni,2022,33.96,28.28,97.02,49.28,78.35,63.16,1373291.2
Theni,2021,33.96,28.28,97.02,49.28,78.35,63.16,1287460.5
Theni,2025,33.96,28.28,97.02,49.28,78.35,63.16,1667829.5
Theni,2024,33.96,28.28,97.02,49.28,78.35,63.16,1580049
Theni,2023,33.96,28.28,97.02,49.28,78.35,63.16,1492268.5
Theni,2022,33.96,28.28,97.02,49.28,78.35,63.16,1404488
Theni,2021,33.96,28.28,97.02,49.28,78.35,63.16,1316707.5
Theni,2025,33.96,28.28,97.02,49.28,78.35,63.16,1831856.5
Theni,2024,33.96,28.28,97.02,49.28,78.35,63.16,1735443
Theni,2023,33.96,28.28,97.02,49.28,78.35,63.16,1639029.5
Theni,2022,33.96,28.28,97.02,49.28,78.35,63.16,1542616
Theni,2021,33.96,28.28,97.02,49.28,78.35,63.16,1446202.5
Theni,2025,33.96,28.28,97.02,49.28,78.35,63.16,1873585.25
Theni,2024,33.96,28.28,97.02,49.28,78.35,63.16,1774975.5
Theni,2023,33.96,28.28,97.02,49.28,78.35,63.16,1676365.75
Theni,2022,33.96,28.28,97.02,49.28,78.35,63.16,1577756
Theni,2021,33.96,28.28,97.02,49.28,78.35,63.16,1479146.25
Theni,2025,33.96,28.28,97.02,49.28,78.35,63.16,1948489.9
Theni,2024,33.96,28.28,97.02,49.28,78.35,63.16,1845937.8
Theni,2023,33.96,28.28,97.02,49.28,78.35,63.16,1743385.7
Theni,2022,33.96,28.28,97.02,49.28,78.35,63.16,1640833.6
Theni,2021,33.96,28.28,97.02,49.28,78.35,63.16,1538281.5
Thiruvallur,2025,62.94,59.6,90.96,10.85,48.4,65.17,1712239.15
Thiruvallur,2024,62.94,59.6,90.96,10.85,48.4,65.17,1622121.3
Thiruvallur,2023,62.94,59.6,90.96,10.85,48.4,65.17,1532003.45
Thiruvallur,2022,62.94,59.6,90.96,10.85,48.4,65.17,1441885.6
Thiruvallur,2021,62.94,59.6,90.96,10.85,48.4,65.17,1351767.75
Thiruvallur,2025,62.94,59.6,90.96,10.85,48.4,65.17,1773333.65
Thiruvallur,2024,62.94,59.6,90.96,10.85,48.4,65.17,1680000.3
Thiruvallur,2023,62.94,59.6,90.96,10.85,48.4,65.17,1586666.95
Thiruvallur,2022,62.94,59.6,90.96,10.85,48.4,65.17,1493333.6
Thiruvallur,2021,62.94,59.6,90.96,10.85,48.4,65.17,1400000.25
Thiruvallur,2025,62.94,59.6,90.96,10.85,48.4,65.17,1846876
Thiruvallur,2024,62.94,59.6,90.96,10.85,48.4,65.17,1749672
Thiruvallur,2023,62.94,59.6,90.96,10.85,48.4,65.17,1652468
Thiruvallur,2022,62.94,59.6,90.96,10.85,48.4,65.17,1555264
Thiruvallur,2021,62.94,59.6,90.96,10.85,48.4,65.17,1458060
Thiruvallur,2025,62.94,59.6,90.96,10.85,48.4,65.17,2162040.4
Thiruvallur,2024,62.94,59.6,90.96,10.85,48.4,65.17,2048248.8
Thiruvallur,2023,62.94,59.6,90.96,10.85,48.4,65.17,1934457.2
Thiruvallur,2022,62.94,59.6,90.96,10.85,48.4,65.17,1820665.6
Thiruvallur,2021,62.94,59.6,90.96,10.85,48.4,65.17,1706874
Thiruvallur,2025,62.94,59.6,90.96,10.85,48.4,65.17,2215488.35
Thiruvallur,2024,62.94,59.6,90.96,10.85,48.4,65.17,2098883.7
Thiruvallur,2023,62.94,59.6,90.96,10.85,48.4,65.17,1982279.05
